metadata_start,metadata_end,metadata_today,metadata_deviceid,metadata_subscriberid,region_district,facility_name,reporting_period,organisation,organisation_unlisted,site_type,site_type_name,facility_site_id,site_activity,site_activity_added_label,site_activity1,site_activity2,site_activity3,site_activity4,site_activity5,site_activity6,site_activity7,mobile_site_activity,mobile_site_activity_added_label,mobile_site_activity1,mobile_site_activity2,mobile_site_activity3,mobile_site_activity4,mobile_site_activity5,if_activity1,if_activity2,if_activity3,if_activity4,if_activity5,if_activity6,if_activity7,concat_site_activity,boys_nu105,boys_nu105_calculate,girls_nu105,girls_nu105_calculate,plw_nu105,plw_nu105_calculate,calculation_nu105,ack1,grp1_boys_nu101a,grp1_boys_nu101a_calculate,grp1_girls_nu101a,grp1_girls_nu101a_calculate,grp1_calculation_nu101a,grp1_boys_nu101a2,grp1_boys_nu101a2_calculate,grp1_girls_nu101a2,grp1_girls_nu101a2_calculate,grp1_calculation_nu101a2,grp1_boys_nu101a3,grp1_boys_nu101a3_calculate,grp1_girls_nu101a3,grp1_girls_nu101a3_calculate,grp1_calculation_nu101a3,grp1_boys_nu101a4,grp1_boys_nu101a4_calculate,grp1_girls_nu101a4,grp1_girls_nu101a4_calculate,grp1_calculation_nu101a4,grp1_boys_nu101a5,grp1_boys_nu101a5_calculate,grp1_girls_nu101a5,grp1_girls_nu101a5_calculate,grp1_calculation_nu101a5,grp1_calculation_sum_total_nu101a,ack2,grp2_boys_nu101b,grp2_boys_nu101b_calculate,grp2_girls_nu101b,grp2_girls_nu101b_calculate,grp2_calculation_nu101b,grp2_boys_nu101b2,grp2_boys_nu101b2_calculate,grp2_girls_nu101b2,grp2_girls_nu101b2_calculate,grp2_calculation_nu101b2,grp2_boys_nu101b3,grp2_boys_nu101b3_calculate,grp2_girls_nu101b3,grp2_girls_nu101b3_calculate,grp2_calculation_nu101b3,grp2_boys_nu101b4,grp2_boys_nu101b4_calculate,grp2_girls_nu101b4,grp2_girls_nu101b4_calculate,grp2_calculation_nu101b4,grp2_boys_nu101b5,grp2_boys_nu101b5_calculate,grp2_girls_nu101b5,grp2_girls_nu101b5_calculate,grp2_calculation_nu101b5,grp2_calculation_sum_total_nu101b,ack3,grp3_boys_nu101c,grp3_boys_nu101c_calculate,grp3_girls_nu101c,grp3_girls_nu101c_calculate,grp3_plw_nu101c,grp3_plw_nu101c_calculate,grp3_calculation_nu101c,grp3_boys_nu101c2,grp3_boys_nu101c2_calculate,grp3_girls_nu101c2,grp3_girls_nu101c2_calculate,grp3_plw_nu101c2,grp3_plw_nu101c2_calculate,grp3_calculation_nu101c2,grp3_boys_nu101c3,grp3_boys_nu101c3_calculate,grp3_girls_nu101c3,grp3_girls_nu101c3_calculate,grp3_plw_nu101c3,grp3_plw_nu101c3_calculate,grp3_calculation_nu101c3,grp3_boys_nu101c4,grp3_boys_nu101c4_calculate,grp3_girls_nu101c4,grp3_girls_nu101c4_calculate,grp3_plw_nu101c4,grp3_plw_nu101c4_calculate,grp3_calculation_nu101c4,grp3_calculation_sum_total_nu101c,ack4,grp4_boys_nu102a,grp4_boys_nu102a_calculate,grp4_girls_nu102a,grp4_girls_nu102a_calculate,grp4_calculation_nu102a,ack5,grp5_boys_nu102b,grp5_boys_nu102b_calculate,grp5_girls_nu102b,grp5_girls_nu102b_calculate,grp5_calculation_nu102b,ack6,grp6_boys_nu102c,grp6_boys_nu102c_calculate,grp6_girls_nu102c,grp6_girls_nu102c_calculate,grp6_plw_nu102c,grp6_plw_nu102c_calculate,grp6_calculation_nu102c,ack_6,grp_6_boys_nu103a,grp_6_boys_nu103a_calculate,grp_6_girls_nu103a,grp_6_girls_nu103a_calculate,grp_6_calculation_nu103a,ack7,grp7_boys_nu103b,grp7_boys_nu103b_calculate,grp7_girls_nu103b,grp7_girls_nu103b_calculate,grp7_calculation_nu103b,ack8,grp8_boys_nu103c,grp8_boys_nu103c_calculate,grp8_girls_nu103c,grp8_girls_nu103c_calculate,grp8_plw_nu103c,grp8_plw_nu103c_calculate,grp8_calculation_nu103c,ack9,grp9_boys_nu104a,grp9_boys_nu104a_calculate,grp9_girls_nu104a,grp9_girls_nu104a_calculate,grp9_calculation_nu104a,ack10,grp10_boys_nu104b,grp10_boys_nu104b_calculate,grp10_girls_nu104b,grp10_girls_nu104b_calculate,grp10_calculation_nu104b,ack11,grp11_boys_nu104c,grp11_boys_nu104c_calculate,grp11_girls_nu104c,grp11_girls_nu104c_calculate,grp11_plw_nu104c,grp11_plw_nu104c_calculate,grp11_calculation_nu104c,ack12,grp12_boys_nu109a,grp12_boys_nu109a_calculate,grp12_girls_nu109a,grp12_girls_nu109a_calculate,grp12_calculation_nu109a,ack13,grp13_boys_nu109b,grp13_boys_nu109b_calculate,grp13_girls_nu109b,grp13_girls_nu109b_calculate,grp13_calculation_nu109b,ack14,grp14_boys_nu109c,grp14_boys_nu109c_calculate,grp14_girls_nu109c,grp14_girls_nu109c_calculate,grp14_plw_nu109c,grp14_plw_nu109c_calculate,grp14_calculation_nu109c,ack15,grp15_boys_nu112a,grp15_boys_nu112a_calculate,grp15_girls_nu112a,grp15_girls_nu112a_calculate,grp15_calculation_nu112a,ack16,grp16_boys_nu112b,grp16_boys_nu112b_calculate,grp16_girls_nu112b,grp16_girls_nu112b_calculate,grp16_calculation_nu112b,ack17,grp17_boys_nu112c,grp17_boys_nu112c_calculate,grp17_girls_nu112c,grp17_girls_nu112c_calculate,grp17_plw_nu112c,grp17_plw_nu112c_calculate,grp17_calculation_nu112c,grp18_calculation_sum_total_nu113a,grp18_otp_total_begin_month_admitted,grp18_otp_difference,grp18_otp_difference_calc,grp19_calculation_sum_total_nu113b,grp19_sc_total_begin_month_admitted,grp19_sc_difference,grp19_sc_difference_calc,grp20_calculation_sum_total_nu113c,grp20_tsfp_total_begin_month_admitted,grp20_tsfp_difference,grp20_tsfp_difference_calc,grp21_calculation_sum_total_nu114a,grp22_calculation_sum_total_nu114b,grp23_calculation_sum_total_nu114c,ack24,grp24_boys_nu106,grp24_boys_nu106_calculate,grp24_girls_nu106,grp24_girls_nu106_calculate,grp24_plw_nu106,grp24_plw_nu106_calculate,grp24_calculation_nu106,ack25,grp25_boys_nu111,grp25_boys_nu111_calculate,grp25_girls_nu111,grp25_girls_nu111_calculate,grp25_calculation_nu111,ack26,grp26_boys_nu115,grp26_boys_nu115_calculate,grp26_girls_nu115,grp26_girls_nu115_calculate,grp26_calculation_nu115,ack27,grp27_plw_nu116,grp27_plw_nu116_calculate,ack28,grp28_boys_nu107,grp28_boys_nu107_calculate,grp28_girls_nu107,grp28_girls_nu107_calculate,grp28_plw_nu107,grp28_plw_nu107_calculate,grp28_calculation_nu107,ack29,grp29_plw_nu117,grp29_plw_nu117_calculate,ack30,grp30_male_nu118,grp30_male_nu118_calculate,grp30_female_nu118,grp30_female_nu118_calculate,grp30_calculation_nu118,reporting_nu201,reporting_nu201_added_label,reporting_rusf,reporting_rusf_added_label,reporting_bsfp_csb,reporting_bsfp_csb_added_label,reporting_mchn_csb,reporting_mchn_csb_added_label,total_nu402,meta_instanceid,_id,_submission_time,_submitted_by,_xform_id
2018-09-04 11:49:17.196,2018-09-04 13:02:24.053,2018-09-04,enketo.ona.io:R0ydHVgwC8mZN5kR,subscriberid not found,Gedo_Belet_Xaawo,Gedo_Belet_Xaawo_Waberi_Belet_Hawa_MCH,2018_August,,,1,Fixed Site,41194035,1 2,OTP || SC,1,2,,,,,,,,,,,,,OTP,SC,,,,,,Services provided: OTP SC,38,38,41,41,32,32,111,OK,39.0,39,43.0,43,82,13.0,13,17.0,17,30,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,24.0,24,28.0,28,52,OK,0.0,0,0.0,0,0,OK,,,,,,,,OK,,,,,,OK,0.0,0,0.0,0,0,OK,,,,,,,,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,,,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,,,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,,,NaN,112,,,0,0,0,,,,,,NaN,0,,OK,,,,,,,,OK,11.0,11,14.0,14,25,OK,8.0,8,9.0,9,17,OK,18.0,18,OK,,,,,,,,OK,30.0,30,OK,2.0,2,8.0,8,10,1,Yes,,,,,,,No break down of supplyNo crisis,uuid:59f74bf9-dadd-4c46-b4bd-41eb1bdddf2d,42714527,2018-09-04 09:04:55.000,hirdahealth2018,358345
2019-03-04 09:32:21.108,2019-03-04 09:38:27.387,2019-03-04,enketo.ona.io:TP7kgd4pw5CYo0PF,subscriberid not found,Banadir_Cabdi_Caziiz,Banadir_Cabdi_Caziiz_Cabdi_Caziiz_Cabdi Caziiz,2019_February,ANPPCAN,,2,Mobile Site,42874999,,,,,,,,,,6 7,IYCF || Micronutrient,6,7,,,,IYCF,Micronutrient,,,,,,Services provided: IYCF Micronutrient,178,178,186,186,0,0,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,,,,,,,,,OK,132.0,132,OK,0.0,0,0.0,0,0,,,,,,,,,,uuid:038f08c8-8555-4506-b046-7e538866da18,43077056,2019-03-04 06:38:48.000,asmaabdulsalam,358345
2018-05-08 11:43:58.000,2018-05-08 12:50:04.000,2018-05-08,enketo.ona.io:lmc3sQ2fLnaA9XUY,subscriberid not found,Middle_Shabelle_Cadale,Middle_Shabelle_Cadale_Cadale_Cadale_HC,2018_April,,,1,Fixed Site,41194055,1 3,OTP || TSFP,1,3,,,,,,,,,,,,,OTP,TSFP,,,,,,Services provided: OTP TSFP,17,17,27,27,76,76,120,OK,14.0,14,16.0,16,30,17.0,17,27.0,27,44,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,44,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,345.0,345,419.0,419,234.0,234,998,321.0,321,398.0,398,143.0,143,862,14.0,14,16.0,16,74.0,74,104,3.0,3,5.0,5,7.0,7,15,981,OK,14.0,14,20.0,20,34,OK,,,,,,OK,113.0,113,143.0,143,74.0,74,330,OK,14.0,14,16.0,16,30,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,6.0,6,8.0,8,7.0,7,21,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,64,74,10,,,,,,351,1979,1628,,10,,1628,OK,,,,,,,,OK,,,,,,OK,,,,,,OK,,,OK,,,,,,,,OK,,,OK,,,,,,2,No,,,,,,,,uuid:cb93399b-3215-4fc7-bd2f-f0c71f6c0f1b,42714528,2018-05-08 21:26:55.000,raawe,358345
2018-06-04 11:24:12.737,2018-06-04 12:09:44.354,2018-06-04,enketo.ona.io:8hJrkycabiYZYa8K,subscriberid not found,Middle_Shabelle_Cadale,Middle_Shabelle_Cadale_Cadale_Cadale_HC,2018_May,,,1,Fixed Site,41194055,1 3,OTP || TSFP,1,3,,,,,,,,,,,,,OTP,TSFP,,,,,,Services provided: OTP TSFP,24,24,34,34,79,79,137,OK,17.0,17,23.0,23,40,24.0,24,34.0,34,58,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,58,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,102.0,102,159.0,159,81.0,81,342,204.0,204,301.0,301,94.0,94,599,18.0,18,23.0,23,65.0,65,106,0.0,0,0.0,0,0.0,0,0,705,OK,18.0,18,23.0,23,41,OK,,,,,,OK,76.0,76,93.0,93,34.0,34,203,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,18.0,18,23.0,23,41,OK,,,,,,OK,5.0,5,8.0,8,9.0,9,22,82,98,16,,,,,,225,1047,822,,16,,822,OK,,,,,,,,OK,,,,,,OK,,,,,,OK,,,OK,,,,,,,,OK,,,OK,,,,,,2,No,,,,,,,,uuid:5f0c2577-d626-4c6c-bbed-eb5cb0f8ad0f,42714529,2018-06-04 09:50:26.000,raawe,358345
2018-06-08 23:39:18.293,2018-06-08 23:54:28.877,2018-06-08,enketo.ona.io:72yQ1gndRclQ8LWE,subscriberid not found,Gedo_Ceel_Waaq,Gedo_Ceel_Waaq_Damase_Damase_HP,2018_May,,,1,Fixed Site,41194080,1 3 4 6,OTP || TSFP || BSFP || IYCF,1,3,4,6,,,,,,,,,,,OTP,TSFP,BSFP,IYCF,,,,Services provided: OTP TSFP BSFP IYCF,170,170,120,120,42,42,332,OK,60.0,60,62.0,62,122,5.0,5,5.0,5,10,0.0,0,1.0,1,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,OK,4.0,4,4.0,4,8,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,1.0,1,2,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,1.0,1,2,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,12,133,121,,,,,,0,0,0,,121,,0,OK,0.0,0,0.0,0,0.0,0,0,OK,250.0,250,260.0,260,510,OK,240.0,240,245.0,245,485,OK,40.0,40,OK,,,,,,,,OK,489.0,489,OK,10.0,10,7.0,7,17,1,Yes,,,,,,,,uuid:cacc2a8a-1b26-4206-8440-53fbc85bb8bb,42714530,2018-06-09 08:42:01.000,panadol2,358345
2018-08-05 14:37:30.528,2018-08-05 14:54:21.939,2018-08-05,enketo.ona.io:72yQ1gndRclQ8LWE,subscriberid not found,Gedo_Ceel_Waaq,Gedo_Ceel_Waaq_Damase_Damase_HP,2018_July,,,1,Fixed Site,41194080,1 3 4 6,OTP || TSFP || BSFP || IYCF,1,3,4,6,,,,,,,,,,,OTP,TSFP,BSFP,IYCF,,,,Services provided: OTP TSFP BSFP IYCF,160,160,150,150,40,40,350,OK,60.0,60,61.0,61,121,5.0,5,5.0,5,10,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,OK,3.0,3,2.0,2,5,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,2.0,2,3,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,1.0,1,2,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,10,131,121,,,,,,0,0,0,,121,,0,OK,0.0,0,0.0,0,0.0,0,0,OK,235.0,235,295.0,295,530,OK,247.0,247,245.0,245,492,OK,40.0,40,OK,,,,,,,,OK,495.0,495,OK,10.0,10,7.0,7,17,1,Yes,,,,,,,,uuid:2d529e8b-a809-4d18-a9a1-80395dfc7788,42714531,2018-08-05 21:59:43.000,panadol2,358345
2018-09-07 09:08:12.558,2018-09-07 09:22:07.848,2018-09-07,enketo.ona.io:72yQ1gndRclQ8LWE,subscriberid not found,Gedo_Ceel_Waaq,Gedo_Ceel_Waaq_Damase_Damase_HP,2018_August,,,1,Fixed Site,41194080,1 3 4 6,OTP || TSFP || BSFP || IYCF,1,3,4,6,,,,,,,,,,,OTP,TSFP,BSFP,IYCF,,,,Services provided: OTP TSFP BSFP IYCF,163,163,152,152,40,40,355,OK,60.0,60,61.0,61,121,7.0,7,5.0,5,12,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,OK,3.0,3,5.0,5,8,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,2.0,2,3,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,11,133,122,,,,,,0,0,0,,122,,0,OK,0.0,0,0.0,0,0.0,0,0,OK,236.0,236,297.0,297,533,OK,249.0,249,246.0,246,495,OK,40.0,40,OK,,,,,,,,OK,497.0,497,OK,10.0,10,7.0,7,17,1,Yes,,,,,,,,uuid:2413ab1c-e6fe-4284-a530-db664a1d2f95,42714532,2018-09-07 16:56:52.000,panadol2,358345
2018-04-05 08:58:48.000,2018-04-05 09:17:44.000,2018-04-05,enketo.ona.io:72yQ1gndRclQ8LWE,subscriberid not found,Gedo_Baardheere,Gedo_Baardheere_Gerilley_Gerilley_OTP,2018_March,,,1,Fixed Site,41194141,1,OTP,1,,,,,,,,,,,,,,OTP,,,,,,,Services provided: OTP,140,140,150,150,21,21,311,OK,62.0,62,82.0,82,144,4.0,4,3.0,3,7,0.0,0,1.0,1,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,8,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,5.0,5,4.0,4,9,OK,,,,,,OK,,,,,,,,OK,,,,,,OK,,,,,,OK,,,,,,,,OK,0.0,0,0.0,0,0,OK,,,,,,OK,,,,,,,,OK,2.0,2,1.0,1,3,OK,,,,,,OK,,,,,,,,OK,0.0,0,0.0,0,0,OK,,,,,,OK,,,,,,,,NaN,152,,,,,,,,,,,NaN,,,OK,,,,,,,,OK,289.0,289,308.0,308,597,OK,218.0,218,234.0,234,452,OK,21.0,21,OK,,,,,,,,OK,145.0,145,OK,12.0,12,7.0,7,19,1,Yes,,,,,,,,uuid:e490e2bd-bf82-4bf3-99c1-ae8bf05bf0e1,42714556,2018-04-05 16:22:41.000,panadol2,358345
2018-10-08 08:54:07.531,2018-10-08 09:31:56.924,2018-10-08,enketo.ona.io:72yQ1gndRclQ8LWE,subscriberid not found,Gedo_Ceel_Waaq,Gedo_Ceel_Waaq_Damase_Damase_HP,2018_September,,,1,Fixed Site,41194080,1 3 4 6,OTP || TSFP || BSFP || IYCF,1,3,4,6,,,,,,,,,,,OTP,TSFP,BSFP,IYCF,,,,Services provided: OTP TSFP BSFP IYCF,163,163,152,152,40,40,355,OK,63.0,63,61.0,61,124,6.0,6,5.0,5,11,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,OK,3.0,3,3.0,3,6,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,2.0,2,3,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,,,,,,OK,0.0,0,0.0,0,0.0,0,0,9,135,126,,,,,,0,0,0,,126,,0,OK,0.0,0,0.0,0,0.0,0,0,OK,234.0,234,295.0,295,529,OK,250.0,250,245.0,245,495,OK,45.0,45,OK,,,,,,,,OK,495.0,495,OK,10.0,10,7.0,7,17,2,No,,,,,,,,uuid:6e68fbd5-f6d0-4d90-a1c4-d0597efb184c,42714533,2018-10-09 08:37:43.000,panadol2,358345
2018-05-09 07:55:44.930,2018-06-12 12:05:37.153,2018-05-09,enketo.ona.io:MXfHolEMBcamUkcx,subscriberid not found,Bay_Baidoa,Bay_Baidoa_Darusalam_Darusalam_MCH_TSFP,2018_April,,,1,Fixed Site,41194082,1 2 3 4 6,OTP || SC || TSFP || BSFP || IYCF,1,2,3,4,6,,,,,,,,,,OTP,SC,TSFP,BSFP,IYCF,,,Services provided: OTP SC TSFP BSFP IYCF,303,303,304,304,115,115,722,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,75.0,75,79.0,79,29.0,29,183,29.0,29,30.0,30,5.0,5,64,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,64,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,38.0,38,46.0,46,11.0,11,95,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,,95,247,152,,0,0,152,OK,266.0,266,259.0,259,0.0,0,525,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,OK,,,,,,,,OK,0.0,0,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:d00d1720-5550-4838-9ba0-1cab867eeea8,42714534,2018-06-12 09:24:50.000,dmosomalia,358345
2018-07-05 12:16:06.801,2018-07-05 13:23:52.456,2018-07-05,enketo.ona.io:ehNkufM8SurEBGpO,subscriberid not found,Bay_Baidoa,Bay_Baidoa_Darusalam_Darusalam_MCH_TSFP,2018_June,,,1,Fixed Site,41194082,1 2 3 4 6,OTP || SC || TSFP || BSFP || IYCF,1,2,3,4,6,,,,,,,,,,OTP,SC,TSFP,BSFP,IYCF,,,Services provided: OTP SC TSFP BSFP IYCF,574,574,518,518,234,234,1326,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,88.0,88,103.0,103,31.0,31,222,31.0,31,48.0,48,32.0,32,111,3.0,3,4.0,4,0.0,0,7,0.0,0,0.0,0,0.0,0,0,118,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,12.0,12,31.0,31,7.0,7,50,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,3.0,3,6.0,6,6.0,6,15,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,1.0,1,5.0,5,0.0,0,6,0,0,0,,0,0,0,,71,340,269,,0,0,269,OK,295.0,295,271.0,271,0.0,0,566,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,OK,,,,,,,,OK,0.0,0,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:49145e44-9f1e-4628-92d9-e83270e8c570,42714535,2018-07-06 07:12:53.000,dmosomalia,358345
2018-08-06 13:35:15.345,2018-08-06 14:08:58.974,2018-08-06,enketo.ona.io:LutjfgW2l2SZFSiK,subscriberid not found,Bay_Baidoa,Bay_Baidoa_Darusalam_Darusalam_MCH_TSFP,2018_July,,,1,Fixed Site,41194082,1 2 3 4 6,OTP || SC || TSFP || BSFP || IYCF,1,2,3,4,6,,,,,,,,,,OTP,SC,TSFP,BSFP,IYCF,,,Services provided: OTP SC TSFP BSFP IYCF,517,517,512,512,172,172,1201,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,OK,106.0,106,113.0,113,50.0,50,269,31.0,31,48.0,48,22.0,22,101,11.0,11,12.0,12,0.0,0,23,0.0,0,0.0,0,0.0,0,0,124,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,35.0,35,52.0,52,5.0,5,92,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,3.0,3,4.0,4,0.0,0,7,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,1.0,1,0.0,0,1,0,0,0,,0,0,0,,100,393,293,,0,0,293,OK,367.0,367,338.0,338,0.0,0,705,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,OK,,,,,,,,OK,0.0,0,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:fa9a2c0f-fadf-48f2-964b-926c5047bd52,42714536,2018-08-06 11:14:02.000,dmosomalia,358345
